,source,target,count
36078,chr3_138580000_138585000,chr3_138630000_138635000,17
36079,chr3_138580000_138585000,chr3_138635000_138640000,18
36080,chr3_13860000_13865000,chr3_13895000_13900000,17
36081,chr3_13865000_13870000,chr3_13895000_13900000,16
36082,chr3_13880000_13885000,chr3_13915000_13920000,15
36083,chr3_13895000_13900000,chr3_13915000_13920000,2223
36084,chr3_139105000_139110000,chr3_139250000_139255000,13
36085,chr3_139105000_139110000,chr3_139275000_139280000,11
36086,chr3_139140000_139145000,chr3_139275000_139280000,10
36087,chr3_139145000_139150000,chr3_139260000_139265000,11
36088,chr3_139145000_139150000,chr3_139275000_139280000,1620
36089,chr3_139145000_139150000,chr3_139280000_139285000,10
36090,chr3_139150000_139155000,chr3_139235000_139240000,13
36091,chr3_139150000_139155000,chr3_139250000_139255000,14
36092,chr3_139150000_139155000,chr3_139255000_139260000,13
36093,chr3_139150000_139155000,chr3_139265000_139270000,12
36094,chr3_139150000_139155000,chr3_139275000_139280000,1621
36095,chr3_139150000_139155000,chr3_139280000_139285000,9
36096,chr3_139250000_139255000,chr3_139275000_139280000,34
36097,chr3_139255000_139260000,chr3_139275000_139280000,3031
36098,chr3_139305000_139310000,chr3_139345000_139350000,15
36099,chr3_139315000_139320000,chr3_139345000_139350000,15
36100,chr3_13935000_13940000,chr3_14155000_14160000,1011
36101,chr3_13935000_13940000,chr3_14160000_14165000,1310
36102,chr3_13935000_13940000,chr3_14165000_14170000,1017
36103,chr3_13935000_13940000,chr3_14215000_14220000,9
36104,chr3_140715000_140720000,chr3_140820000_140825000,11
36105,chr3_140715000_140720000,chr3_140825000_140830000,10
36106,chr3_140720000_140725000,chr3_140825000_140830000,12
36107,chr3_141025000_141030000,chr3_141170000_141175000,10
36108,chr3_141025000_141030000,chr3_141175000_141180000,1414
36109,chr3_141050000_141055000,chr3_141085000_141090000,26
36110,chr3_141050000_141055000,chr3_141130000_141135000,15
36111,chr3_141050000_141055000,chr3_141160000_141165000,12
36112,chr3_141055000_141060000,chr3_141075000_141080000,17
36113,chr3_141075000_141080000,chr3_141145000_141150000,12
36114,chr3_141075000_141080000,chr3_141160000_141165000,1412
36115,chr3_141080000_141085000,chr3_141125000_141130000,23
36116,chr3_141080000_141085000,chr3_141130000_141135000,3021
36117,chr3_141080000_141085000,chr3_141135000_141140000,14
36118,chr3_141080000_141085000,chr3_141155000_141160000,1316
36119,chr3_141080000_141085000,chr3_141160000_141165000,1712
36120,chr3_141080000_141085000,chr3_141170000_141175000,11
36121,chr3_141080000_141085000,chr3_141175000_141180000,13
36122,chr3_141085000_141090000,chr3_141105000_141110000,3051
36123,chr3_141085000_141090000,chr3_141115000_141120000,1827
36124,chr3_141085000_141090000,chr3_141120000_141125000,3251
36125,chr3_141085000_141090000,chr3_141125000_141130000,3868
36126,chr3_141085000_141090000,chr3_141130000_141135000,3748
36127,chr3_141085000_141090000,chr3_141135000_141140000,29
36128,chr3_141085000_141090000,chr3_141140000_141145000,15
36129,chr3_141085000_141090000,chr3_141145000_141150000,18
36130,chr3_141085000_141090000,chr3_141155000_141160000,2933
36131,chr3_141085000_141090000,chr3_141160000_141165000,1920
36132,chr3_141085000_141090000,chr3_141165000_141170000,14
36133,chr3_141085000_141090000,chr3_141175000_141180000,14
36134,chr3_141085000_141090000,chr3_141205000_141210000,19
36135,chr3_141095000_141100000,chr3_141120000_141125000,23
36136,chr3_141100000_141105000,chr3_141120000_141125000,29
36137,chr3_141100000_141105000,chr3_141125000_141130000,31
36138,chr3_141100000_141105000,chr3_141130000_141135000,32
36139,chr3_141105000_141110000,chr3_141125000_141130000,32
36140,chr3_141130000_141135000,chr3_141155000_141160000,27
36141,chr3_141175000_141180000,chr3_141275000_141280000,1511
36142,chr3_141175000_141180000,chr3_141280000_141285000,14
36143,chr3_141185000_141190000,chr3_141235000_141240000,11
36144,chr3_141205000_141210000,chr3_141255000_141260000,14
36145,chr3_141455000_141460000,chr3_141590000_141595000,1416
36146,chr3_141455000_141460000,chr3_141620000_141625000,10
36147,chr3_141545000_141550000,chr3_141590000_141595000,14
36148,chr3_142320000_142325000,chr3_142360000_142365000,17
36149,chr3_14240000_14245000,chr3_14275000_14280000,18
36150,chr3_14240000_14245000,chr3_14305000_14310000,12
36151,chr3_14240000_14245000,chr3_14500000_14505000,13
36152,chr3_14245000_14250000,chr3_14295000_14300000,12
36153,chr3_142525000_142530000,chr3_142715000_142720000,11
36154,chr3_142560000_142565000,chr3_142710000_142715000,10
36155,chr3_142645000_142650000,chr3_142705000_142710000,10
36156,chr3_142875000_142880000,chr3_143160000_143165000,12
36157,chr3_142880000_142885000,chr3_143160000_143165000,10
36158,chr3_142885000_142890000,chr3_143160000_143165000,10
36159,chr3_14300000_14305000,chr3_14500000_14505000,10
36160,chr3_143160000_143165000,chr3_143185000_143190000,20
36161,chr3_143690000_143695000,chr3_143880000_143885000,10
36162,chr3_14445000_14450000,chr3_14500000_14505000,14
36163,chr3_14455000_14460000,chr3_14490000_14495000,13
36164,chr3_146180000_146185000,chr3_146220000_146225000,23
36165,chr3_146220000_146225000,chr3_146260000_146265000,18
36166,chr3_146220000_146225000,chr3_146295000_146300000,13
36167,chr3_146310000_146315000,chr3_146340000_146345000,14
36168,chr3_148670000_148675000,chr3_148990000_148995000,16
36169,chr3_148830000_148835000,chr3_148990000_148995000,1111
36170,chr3_148835000_148840000,chr3_148985000_148990000,14
36171,chr3_148835000_148840000,chr3_148990000_148995000,12
36172,chr3_148840000_148845000,chr3_148980000_148985000,10
36173,chr3_148840000_148845000,chr3_148985000_148990000,13
36174,chr3_148840000_148845000,chr3_148990000_148995000,12
36175,chr3_148845000_148850000,chr3_148990000_148995000,1914
36176,chr3_148845000_148850000,chr3_149025000_149030000,11
36177,chr3_148850000_148855000,chr3_148985000_148990000,12
36178,chr3_148850000_148855000,chr3_148990000_148995000,15
36179,chr3_148895000_148900000,chr3_148990000_148995000,12
36180,chr3_148990000_148995000,chr3_149025000_149030000,21
36181,chr3_148990000_148995000,chr3_149050000_149055000,15
36182,chr3_148990000_148995000,chr3_149105000_149110000,15
36183,chr3_149015000_149020000,chr3_149040000_149045000,27
36184,chr3_149015000_149020000,chr3_149050000_149055000,30
36185,chr3_149015000_149020000,chr3_149060000_149065000,1824
36186,chr3_149015000_149020000,chr3_149070000_149075000,21
36187,chr3_149015000_149020000,chr3_149080000_149085000,30
36188,chr3_149015000_149020000,chr3_149085000_149090000,1632
36189,chr3_149015000_149020000,chr3_149100000_149105000,17
36190,chr3_149015000_149020000,chr3_149105000_149110000,1736
36191,chr3_149015000_149020000,chr3_149195000_149200000,13
36192,chr3_149020000_149025000,chr3_149055000_149060000,17
36193,chr3_149025000_149030000,chr3_149195000_149200000,13
36194,chr3_149030000_149035000,chr3_149050000_149055000,21
36195,chr3_149060000_149065000,chr3_149080000_149085000,27
36196,chr3_149060000_149065000,chr3_149105000_149110000,2924
36197,chr3_149065000_149070000,chr3_149105000_149110000,23
36198,chr3_149065000_149070000,chr3_149195000_149200000,1319
36199,chr3_149065000_149070000,chr3_149200000_149205000,13
36200,chr3_149070000_149075000,chr3_149100000_149105000,23
36201,chr3_149070000_149075000,chr3_149105000_149110000,4748
36202,chr3_149070000_149075000,chr3_149110000_149115000,1828
36203,chr3_149070000_149075000,chr3_149190000_149195000,18
36204,chr3_149070000_149075000,chr3_149195000_149200000,3229
36205,chr3_149070000_149075000,chr3_149200000_149205000,17
36206,chr3_149075000_149080000,chr3_149105000_149110000,26
36207,chr3_149075000_149080000,chr3_149195000_149200000,14
36208,chr3_149080000_149085000,chr3_149100000_149105000,25
36209,chr3_149080000_149085000,chr3_149105000_149110000,4679
36210,chr3_149080000_149085000,chr3_149195000_149200000,26
36211,chr3_149085000_149090000,chr3_149105000_149110000,49140
36212,chr3_149085000_149090000,chr3_149195000_149200000,1624
36213,chr3_149085000_149090000,chr3_149200000_149205000,12
36214,chr3_149105000_149110000,chr3_149190000_149195000,1420
36215,chr3_149105000_149110000,chr3_149195000_149200000,3466
36216,chr3_149105000_149110000,chr3_149200000_149205000,2124
36217,chr3_149105000_149110000,chr3_149205000_149210000,14
36218,chr3_149105000_149110000,chr3_149220000_149225000,14
36219,chr3_149105000_149110000,chr3_149300000_149305000,13
36220,chr3_149105000_149110000,chr3_149505000_149510000,11
36221,chr3_149110000_149115000,chr3_149190000_149195000,16
36222,chr3_149110000_149115000,chr3_149195000_149200000,3529
36223,chr3_149110000_149115000,chr3_149200000_149205000,1118
36224,chr3_149115000_149120000,chr3_149195000_149200000,13
36225,chr3_149230000_149235000,chr3_149435000_149440000,12
36226,chr3_149235000_149240000,chr3_149435000_149440000,10
36227,chr3_149245000_149250000,chr3_149435000_149440000,1011
36228,chr3_149255000_149260000,chr3_149290000_149295000,16
36229,chr3_149255000_149260000,chr3_149435000_149440000,1110
36230,chr3_149270000_149275000,chr3_149290000_149295000,37
36231,chr3_149270000_149275000,chr3_149295000_149300000,32
36232,chr3_149270000_149275000,chr3_149300000_149305000,35
36233,chr3_149270000_149275000,chr3_149335000_149340000,15
36234,chr3_149270000_149275000,chr3_149370000_149375000,14
36235,chr3_149270000_149275000,chr3_149405000_149410000,11
36236,chr3_149270000_149275000,chr3_149435000_149440000,15
36237,chr3_149270000_149275000,chr3_149505000_149510000,11
36238,chr3_149290000_149295000,chr3_149370000_149375000,1315
36239,chr3_149295000_149300000,chr3_149335000_149340000,18
36240,chr3_149295000_149300000,chr3_149345000_149350000,20
36241,chr3_149295000_149300000,chr3_149355000_149360000,21
36242,chr3_149295000_149300000,chr3_149365000_149370000,19
36243,chr3_149295000_149300000,chr3_149370000_149375000,1321
36244,chr3_149295000_149300000,chr3_149375000_149380000,1724
36245,chr3_149300000_149305000,chr3_149325000_149330000,23
36246,chr3_149300000_149305000,chr3_149355000_149360000,24
36247,chr3_149300000_149305000,chr3_149360000_149365000,2117
36248,chr3_149300000_149305000,chr3_149365000_149370000,16
36249,chr3_149300000_149305000,chr3_149370000_149375000,18
36250,chr3_149300000_149305000,chr3_149375000_149380000,20
36251,chr3_149300000_149305000,chr3_149435000_149440000,17
36252,chr3_149505000_149510000,chr3_149525000_149530000,36
36253,chr3_149505000_149510000,chr3_149530000_149535000,32
36254,chr3_149650000_149655000,chr3_149940000_149945000,10
36255,chr3_14965000_14970000,chr3_15105000_15110000,10
36256,chr3_149685000_149690000,chr3_149900000_149905000,911
36257,chr3_149685000_149690000,chr3_149940000_149945000,12
36258,chr3_14970000_14975000,chr3_15105000_15110000,10
36259,chr3_149905000_149910000,chr3_149925000_149930000,17
36260,chr3_149940000_149945000,chr3_150210000_150215000,11
36261,chr3_149945000_149950000,chr3_150185000_150190000,10
36262,chr3_149955000_149960000,chr3_150060000_150065000,15
36263,chr3_149955000_149960000,chr3_150210000_150215000,11
36264,chr3_149955000_149960000,chr3_150215000_150220000,10
36265,chr3_150000000_150005000,chr3_150210000_150215000,9
36266,chr3_150005000_150010000,chr3_150085000_150090000,19
36267,chr3_150005000_150010000,chr3_150125000_150130000,14
36268,chr3_150030000_150035000,chr3_150065000_150070000,19
36269,chr3_150030000_150035000,chr3_150085000_150090000,1522
36270,chr3_150060000_150065000,chr3_150085000_150090000,2847
36271,chr3_150065000_150070000,chr3_150085000_150090000,3657
36272,chr3_150085000_150090000,chr3_150120000_150125000,17
36273,chr3_150085000_150090000,chr3_150125000_150130000,21
36274,chr3_150085000_150090000,chr3_150185000_150190000,15
36275,chr3_150125000_150130000,chr3_150185000_150190000,15
36276,chr3_150130000_150135000,chr3_150185000_150190000,17
36277,chr3_150135000_150140000,chr3_150185000_150190000,19
36278,chr3_150160000_150165000,chr3_150185000_150190000,26
36279,chr3_150165000_150170000,chr3_150185000_150190000,25
36280,chr3_150260000_150265000,chr3_150320000_150325000,17
36281,chr3_150435000_150440000,chr3_150585000_150590000,9
36282,chr3_150440000_150445000,chr3_150500000_150505000,16
36283,chr3_150440000_150445000,chr3_150505000_150510000,15
36284,chr3_150440000_150445000,chr3_150580000_150585000,10
36285,chr3_150450000_150455000,chr3_150470000_150475000,26
36286,chr3_150450000_150455000,chr3_150475000_150480000,2032
36287,chr3_150460000_150465000,chr3_150500000_150505000,20
36288,chr3_150480000_150485000,chr3_150500000_150505000,25
36289,chr3_150880000_150885000,chr3_151000000_151005000,18
36290,chr3_150885000_150890000,chr3_150945000_150950000,17
36291,chr3_150885000_150890000,chr3_150995000_151000000,11
36292,chr3_150885000_150890000,chr3_151000000_151005000,2511
36293,chr3_150945000_150950000,chr3_151000000_151005000,1318
36294,chr3_151005000_151010000,chr3_151045000_151050000,13
36295,chr3_151010000_151015000,chr3_151040000_151045000,1915
36296,chr3_151010000_151015000,chr3_151045000_151050000,22
36297,chr3_151015000_151020000,chr3_151040000_151045000,18
36298,chr3_151020000_151025000,chr3_151040000_151045000,4740
36299,chr3_151020000_151025000,chr3_151045000_151050000,3138
36300,chr3_151020000_151025000,chr3_151140000_151145000,13
36301,chr3_151020000_151025000,chr3_151145000_151150000,14
36302,chr3_151155000_151160000,chr3_151555000_151560000,912
36303,chr3_151155000_151160000,chr3_151630000_151635000,10
36304,chr3_151945000_151950000,chr3_151980000_151985000,16
36305,chr3_15245000_15250000,chr3_15265000_15270000,18
36306,chr3_152745000_152750000,chr3_153000000_153005000,10
36307,chr3_152745000_152750000,chr3_153310000_153315000,10
36308,chr3_152755000_152760000,chr3_152875000_152880000,1219
36309,chr3_152760000_152765000,chr3_152845000_152850000,2719
36310,chr3_152760000_152765000,chr3_152850000_152855000,3720
36311,chr3_152760000_152765000,chr3_152855000_152860000,4437
36312,chr3_152760000_152765000,chr3_152860000_152865000,18
36313,chr3_152760000_152765000,chr3_152865000_152870000,16
36314,chr3_152760000_152765000,chr3_152870000_152875000,2113
36315,chr3_152760000_152765000,chr3_152875000_152880000,4542
36316,chr3_152760000_152765000,chr3_152880000_152885000,3128
36317,chr3_152760000_152765000,chr3_152885000_152890000,1813
36318,chr3_152760000_152765000,chr3_153000000_153005000,1824
36319,chr3_152760000_152765000,chr3_153310000_153315000,9
36320,chr3_152765000_152770000,chr3_152845000_152850000,18
36321,chr3_152765000_152770000,chr3_152850000_152855000,1521
36322,chr3_152765000_152770000,chr3_152855000_152860000,4047
36323,chr3_152765000_152770000,chr3_152860000_152865000,17
36324,chr3_152765000_152770000,chr3_152875000_152880000,2836
36325,chr3_152765000_152770000,chr3_152880000_152885000,1825
36326,chr3_152765000_152770000,chr3_152885000_152890000,13
36327,chr3_152765000_152770000,chr3_152890000_152895000,11
36328,chr3_152765000_152770000,chr3_153000000_153005000,1514
36329,chr3_152770000_152775000,chr3_152845000_152850000,1414
36330,chr3_152770000_152775000,chr3_152850000_152855000,1518
36331,chr3_152770000_152775000,chr3_152855000_152860000,2533
36332,chr3_152770000_152775000,chr3_152875000_152880000,1318
36333,chr3_152770000_152775000,chr3_152880000_152885000,14
36334,chr3_152775000_152780000,chr3_152845000_152850000,1925
36335,chr3_152775000_152780000,chr3_152850000_152855000,1626
36336,chr3_152775000_152780000,chr3_152855000_152860000,2347
36337,chr3_152775000_152780000,chr3_152860000_152865000,17
36338,chr3_152775000_152780000,chr3_152875000_152880000,1919
36339,chr3_152775000_152780000,chr3_152880000_152885000,16
36340,chr3_152780000_152785000,chr3_152840000_152845000,13
36341,chr3_152780000_152785000,chr3_152875000_152880000,1924
36342,chr3_152815000_152820000,chr3_152845000_152850000,25
36343,chr3_152845000_152850000,chr3_152875000_152880000,5943
36344,chr3_152850000_152855000,chr3_152875000_152880000,5046
36345,chr3_152850000_152855000,chr3_152880000_152885000,2851
36346,chr3_152855000_152860000,chr3_152875000_152880000,126138
36347,chr3_152855000_152860000,chr3_152880000_152885000,3567
36348,chr3_152855000_152860000,chr3_152885000_152890000,21
36349,chr3_152855000_152860000,chr3_153000000_153005000,2030
36350,chr3_152855000_152860000,chr3_153310000_153315000,9
36351,chr3_152860000_152865000,chr3_153000000_153005000,15
36352,chr3_152875000_152880000,chr3_153000000_153005000,1419
36353,chr3_152880000_152885000,chr3_153000000_153005000,29
36354,chr3_152885000_152890000,chr3_153000000_153005000,18
36355,chr3_152895000_152900000,chr3_153000000_153005000,14
36356,chr3_153000000_153005000,chr3_153115000_153120000,12
36357,chr3_15300000_15305000,chr3_15425000_15430000,12
36358,chr3_15305000_15310000,chr3_15420000_15425000,10
36359,chr3_15305000_15310000,chr3_15445000_15450000,11
